0 0.00168137 0.00240602
1 0.924689 0.360331
2 1.23478 0.449509
3 0.0566537 0.501952
4 1.24518 0.487728
5 -0.209603 0.642012
6 1.6065 0.593528
7 1.09432 0.537217
8 0.479977 0.471438
9 -0.00849644 0.470993
10 0.631674 0.460106
11 0.0609338 0.47276
12 0.933652 0.344434
13 0.131572 0.436156
14 -0.297234 0.389898
15 1.27188 0.36496
16 -0.136322 0.353015
17 0.528037 0.595665
18 -0.162368 0.454872
19 0.476497 0.511447
20 0.264631 0.377807
21 1.35333 0.425383
22 0.699246 0.412874
23 0.658189 0.440962
24 0.589868 0.309613
25 0.169388 0.444357
26 0.749332 0.540855
27 0.145449 0.380026
28 0.363867 0.508281
29 1.08851 0.337913
30 0.394298 0.345926
31 0.245208 0.329713
32 0.195994 0.409972
33 0.72377 0.397839
34 -0.256306 0.292845
35 -0.233094 0.432351
36 0.975183 0.31116
37 -0.62321 0.370059
38 0.897775 0.338014
39 -0.118856 0.311852
40 -0.603234 0.331491
41 0.785365 0.32562
42 0.889977 0.416385
43 0.706242 0.424821
44 0.846275 0.480155
45 -0.201184 0.480523
46 0.794845 0.427264
47 -0.476021 0.399271
48 0.526011 0.393003
49 -0.255365 0.322911
50 0.361538 0.369023
51 -0.326902 0.467399
52 -0.358069 0.391404
53 0.742055 0.433067
54 -0.0512244 0.449518
55 -0.00313696 0.413742
56 -0.10509 0.315003
57 0.658088 0.349454
58 0.314391 0.346964
59 0.179048 0.440598
60 0.767873 0.414443
61 0.913615 0.395138
62 1.18606 0.384099
63 0.0460241 0.403295
64 0.176206 0.400058
65 0.807888 0.424903
66 0.408486 0.374024
67 0.526586 0.315754
68 0.497769 0.460907
69 0.645575 0.48545
70 0.19577 0.438827
71 0.140167 0.365551
72 0.205782 0.394721
73 0.109635 0.334993
74 -0.0924245 0.352055
75 -0.298399 0.360365
76 0.57661 0.302525
77 0.301891 0.392267
78 -0.00377021 0.372422
79 -0.114433 0.272903
80 0.257113 0.351491
81 0.102207 0.314515
82 0.628817 0.408337
83 0.110647 0.405785
84 -0.0459091 0.336348
85 0.339795 0.441382
86 0.819263 0.406873
87 2.8751e-05 0.300117
88 0.0677579 0.397429
89 0.617148 0.29587
90 0.434215 0.360201
91 -0.18497 0.312106
92 0.348109 0.392202
93 0.0485774 0.35963
94 0.171146 0.335408
95 -0.103986 0.420497
96 0.781048 0.239121
97 0.735895 0.377383
98 0.494564 0.326076
99 0.548469 0.394665
100 0.494917 0.341418
101 0.217487 0.479641
102 0.0710313 0.41528
103 0.647977 0.404078
104 0.537221 0.395476
105 0.313085 0.457163
106 -0.0272654 0.473694
107 0.297298 0.345851
108 0.264929 0.364821
109 0.499808 0.474489
110 -0.166931 0.316714
111 -0.37807 0.320294
112 -0.0255143 0.315852
113 0.934197 0.333348
114 0.592071 0.372497
115 0.208635 0.40755
116 0.500916 0.450965
117 0.843766 0.329333
118 0.576939 0.331013
119 1.13749 0.412934
120 0.645968 0.283467
121 0.42501 0.332171
122 -0.0588139 0.352887
123 0.570605 0.397016
124 0.468233 0.269891
125 0.348263 0.255652
126 0.954159 0.350698
127 -0.382776 0.337153
128 0.00828018 0.220415
129 0.925995 0.403649
130 0.38784 0.419022
131 -0.202544 0.42273
132 0.585711 0.400849
133 0.544502 0.393577
134 0.830923 0.321292
135 -0.0621449 0.445583
136 0.360641 0.318424
137 0.343357 0.348431
138 0.0398613 0.277193
139 -0.00308963 0.365908
140 0.862654 0.343099
141 0.0229814 0.368578
142 0.479422 0.318301
143 -0.584828 0.391848
144 0.394065 0.356857
145 0.449336 0.328095
146 0.505208 0.300311
147 0.687434 0.380904
148 0.0361113 0.386136
149 -0.177896 0.36648
150 0.304382 0.313854
151 -0.157648 0.353926
152 -0.017673 0.422089
153 0.41356 0.349795
154 0.370093 0.364822
155 0.381826 0.397665
156 -0.353435 0.406626
157 0.27091 0.329993
158 0.0400951 0.45211
159 0.434947 0.178535
160 0.293959 0.293
161 -0.0883336 0.37129
162 0.157392 0.352539
163 0.217701 0.3507
164 0.289706 0.361245
165 0.260945 0.349876
166 0.499539 0.350715
167 0.057731 0.272228
168 0.121294 0.399736
169 -0.0641524 0.382693
170 0.352249 0.375012
171 -0.0472379 0.215549
172 0.176041 0.340086
173 0.286428 0.29693
174 0.121014 0.304789
175 -0.0159128 0.359173
176 -0.0031642 0.38896
177 0.0633454 0.281518
178 0.354986 0.376366
179 0.160923 0.292341
180 0.761095 0.368669
181 0.524164 0.42897
182 0.374067 0.456797
183 0.416005 0.409716
184 0.109346 0.456056
185 1.08825 0.385053
186 -0.278884 0.439178
187 0.403457 0.350666
188 -0.478828 0.358882
189 0.1209 0.352663
190 0.405415 0.351338
