-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 8.62069e-06 8.40241e-06
-3.475 2.58621e-05 2.52072e-05
-3.425 4.31034e-05 3.42123e-05
-3.375 5.17241e-05 3.46976e-05
-3.325 0.00012931 7.79446e-05
-3.275 0.000336207 0.000170016
-3.225 0.00037931 0.000154019
-3.175 0.000732759 0.000301324
-3.125 0.00101724 0.000360196
-3.075 0.00119828 0.00040645
-3.025 0.00184483 0.000523397
-2.975 0.00247414 0.000537986
-2.925 0.0030431 0.000561507
-2.875 0.00463793 0.000833929
-2.825 0.00628448 0.000930913
-2.775 0.00891379 0.00107015
-2.725 0.012 0.00120372
-2.675 0.015569 0.00130802
-2.625 0.0192759 0.00140671
-2.575 0.024181 0.00164286
-2.525 0.0286034 0.00193368
-2.475 0.0348621 0.00228566
-2.425 0.0448879 0.00262591
-2.375 0.0523017 0.00318887
-2.325 0.0608448 0.00281061
-2.275 0.0706121 0.0032045
-2.225 0.082681 0.00264725
-2.175 0.0937845 0.00297054
-2.125 0.102543 0.00270681
-2.075 0.112086 0.00325951
-2.025 0.127466 0.00436035
-1.975 0.140991 0.00498872
-1.925 0.153569 0.0054376
-1.875 0.165638 0.00603331
-1.825 0.176155 0.00584834
-1.775 0.182862 0.00479607
-1.725 0.195172 0.00413319
-1.675 0.208621 0.00385691
-1.625 0.216767 0.00370178
-1.575 0.220578 0.00408164
-1.525 0.226534 0.00520988
-1.475 0.228862 0.00468319
-1.425 0.232586 0.00537548
-1.375 0.241293 0.00510297
-1.325 0.245836 0.00421861
-1.275 0.249043 0.0045168
-1.225 0.251948 0.00422857
-1.175 0.256233 0.00482251
-1.125 0.260198 0.00502379
-1.075 0.260767 0.00535764
-1.025 0.260371 0.00415224
-0.975 0.258707 0.00384546
-0.925 0.25331 0.003979
-0.875 0.252828 0.00436409
-0.825 0.249534 0.00342321
-0.775 0.245147 0.00418439
-0.725 0.244069 0.00344246
-0.675 0.242828 0.00388952
-0.625 0.242914 0.00353707
-0.575 0.236888 0.00291143
-0.525 0.238112 0.00282063
-0.475 0.232491 0.00326059
-0.425 0.231793 0.00270781
-0.375 0.225853 0.00347288
-0.325 0.222509 0.00325354
-0.275 0.222612 0.00417026
-0.225 0.223724 0.00453739
-0.175 0.226319 0.0040735
-0.125 0.223586 0.00324458
-0.075 0.224802 0.00321376
-0.025 0.22531 0.00415171
0.025 0.225793 0.0042836
0.075 0.224862 0.00446816
0.125 0.223681 0.0031719
0.175 0.230569 0.00305552
0.225 0.232095 0.00350512
0.275 0.232707 0.00453545
0.325 0.23306 0.00464723
0.375 0.232767 0.00349155
0.425 0.229474 0.0028903
0.475 0.229224 0.00393826
0.525 0.233638 0.00388073
0.575 0.232845 0.00412021
0.625 0.237879 0.00377665
0.675 0.243569 0.00368401
0.725 0.247397 0.00470015
0.775 0.248879 0.00447809
0.825 0.248483 0.00409318
0.875 0.249431 0.0049315
0.925 0.250129 0.00421891
0.975 0.249224 0.0029467
1.025 0.249198 0.00492649
1.075 0.250595 0.00532846
1.125 0.248448 0.00447315
1.175 0.248819 0.0031888
1.225 0.242922 0.00366458
1.275 0.244612 0.00335864
1.325 0.240974 0.0039842
1.375 0.238129 0.00444266
1.425 0.234543 0.00433452
1.475 0.23 0.00432358
1.525 0.226897 0.00392918
1.575 0.22169 0.00493892
1.625 0.216069 0.00456023
1.675 0.204431 0.00436886
1.725 0.196819 0.00493377
1.775 0.189983 0.00393222
1.825 0.180276 0.00481434
1.875 0.173638 0.0049144
1.925 0.157371 0.00461609
1.975 0.145983 0.00430032
2.025 0.12825 0.00442249
2.075 0.114724 0.0036871
2.125 0.102181 0.00386531
2.175 0.0896638 0.00366456
2.225 0.0806638 0.0037241
2.275 0.0725345 0.003256
2.325 0.0623621 0.00266219
2.375 0.0514914 0.00221916
2.425 0.0426207 0.00184239
2.475 0.0348621 0.0019577
2.525 0.0295345 0.00202929
2.575 0.0241034 0.00213555
2.625 0.0194052 0.00176817
2.675 0.0158707 0.00143645
2.725 0.0120172 0.00108772
2.775 0.00900862 0.000746462
2.825 0.00676724 0.000794403
2.875 0.00565517 0.000614746
2.925 0.00348276 0.000482851
2.975 0.00276724 0.00046078
3.025 0.00168103 0.000409619
3.075 0.00128448 0.00039795
3.125 0.000706897 0.000222774
3.175 0.000534483 0.000208649
3.225 0.000267241 0.000120366
3.275 0.00012931 7.1997e-05
3.325 6.03448e-05 3.50704e-05
3.375 7.75862e-05 4.63838e-05
3.425 8.62069e-06 8.40241e-06
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
